,id,artist_name,track_name,album_name,artist_genre,release_date,artist_popularity,track_popularity,artist_followers,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
987,7iQmjnDXYngWGsbjVnDc1U,Gregory Alan Isakov,Amsterdam,The Weatherman,"['indie folk', 'pop folk', 'stomp and flutter', 'stomp and holler']",2013-07-09,66,66,696557,198640,0.429,3,-12.51,0.0283,0.921,0.135,0.115,0.532,152.047,198640,3
988,3ZOEytgrvLwQaqXreDs2Jx,Red Hot Chili Peppers,Can't Stop,By the Way (Deluxe Edition),"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",2002-07-09,83,81,18887681,269000,0.938,9,-3.442,0.0456,0.0179,0.0,0.167,0.875,91.455,269000,4
989,5jgFfDIR6FR0gvlA56Nakr,The Beatles,Blackbird - Remastered 2009,The Beatles (Remastered),"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",1968-11-22,84,74,24214139,138387,0.127,7,-14.361,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,138387,4
990,1OqbX2MZ6ZzWP7HjMHbdkp,The Wombats,Pink Lemonade,Glitterbug,"['liverpool indie', 'modern rock', 'rock']",2015-01-13,66,54,1024634,226107,0.956,0,-4.366,0.0776,0.00406,1.55e-06,0.358,0.821,143.993,226107,4
991,3kpYJjvM8Ja6btr5hEJLWc,Eminem,Venom - Music From The Motion Picture,Venom (Music From The Motion Picture),"['detroit hip hop', 'hip hop', 'rap']",2018-09-21,92,73,63507328,269573,0.789,0,-5.058,0.0647,0.0148,0.0,0.501,0.467,135.954,269573,4
992,20I8RduZC2PWMWTDCZuuAN,Franz Ferdinand,Take Me Out,Franz Ferdinand,"['alternative rock', 'dance rock', 'indie rock', 'modern rock', 'rock', 'scottish rock']",2004-02-16,68,78,2346552,237027,0.663,4,-8.821,0.0377,0.000409,0.00051,0.136,0.527,104.561,237027,4
994,4pbJqGIASGPr0ZpGpnWkDn,Queen,We Will Rock You - Remastered 2011,News Of The World (2011 Remaster),"['classic rock', 'glam rock', 'rock']",1977-10-28,86,78,44283711,122067,0.497,2,-7.316,0.119,0.676,0.0,0.259,0.475,81.308,122067,4
995,0U6lmEhmRVptZAX7HrauqG,Danny Elfman,Main Title,Spider-Man (Original Motion Picture Score),"['orchestral soundtrack', 'soundtrack']",2002-05-02,66,52,342217,209907,0.562,9,-10.732,0.0483,0.602,0.943,0.161,0.15,123.697,209907,3
996,3XHQvDozOCWd4AE7BPdwCW,Beach Goons,A.M.,Hoodratscumbags,"['indie garage rock', 'san diego indie', 'surf punk']",2018-08-24,48,43,88637,243252,0.916,8,-3.679,0.0669,3.07e-05,0.862,0.0915,0.387,198.159,243252,4
997,6EOKwO6WaLal58MSsi6U4W,The Beatles,Eleanor Rigby,Yellow Submarine Songtrack,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",2014-01-01,84,66,24214139,125227,0.301,4,-7.118,0.0356,0.836,0.0,0.398,0.621,137.382,125227,4
998,7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Freaks,"['dreamo', 'indie surf', 'surf punk', 'vegas indie']",2021-05-15,71,85,843657,147062,0.941,9,-9.918,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,147062,4
999,3jfZ9M23l0L7RxzYMTgBTv,Joy Again,Looking Out for You,Looking Out for You,['indie garage rock'],2016-01-15,63,79,206558,179499,0.9,9,-5.028,0.0874,0.0884,0.063,0.0685,0.937,100.721,179499,4
1001,7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,Dream Your Life Away,"['folk-pop', 'pop']",2014-09-08,76,82,2729432,204280,0.731,1,-6.694,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4
1002,2eZ8hAr63IdY4g0SjXX1Vo,Mercedes Band,הבלדה למחלקה להלבשה תחתונה,תביאו בירות,['israeli rock'],2009-03-31,45,45,86776,186973,0.959,0,-3.113,0.109,0.00167,1.27e-05,0.156,0.549,200.241,186973,4
1004,10lT3pp9QERGOWiIzLx4We,Green Day,Jesus of Suburbia,American Idiot (Deluxe),"['permanent wave', 'punk']",2004-09-21,80,56,13640691,548253,0.929,1,-3.214,0.0636,0.000259,2.26e-06,0.329,0.59,147.116,548253,4
1005,3d9DChrdc6BOeFsbrZ3Is0,Red Hot Chili Peppers,Under the Bridge,Blood Sugar Sex Magik (Deluxe Edition),"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",1991-09-24,83,81,18887681,264307,0.345,4,-13.496,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,4
1006,48UPSzbZjgc449aqz8bxox,Red Hot Chili Peppers,Californication,Californication (Deluxe Edition),"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",1999-06-08,83,81,18887681,329733,0.767,9,-2.788,0.027,0.0021,0.00165,0.127,0.328,96.483,329733,4
1007,3z8h0TU7ReDPLIbEnYhWZb,Queen,Bohemian Rhapsody,Bohemian Rhapsody (The Original Soundtrack),"['classic rock', 'glam rock', 'rock']",2018-10-19,86,74,44283711,354947,0.397,0,-9.963,0.0513,0.287,0.0,0.207,0.246,144.031,354947,4
1008,1jDJFeK9x3OZboIAHsY9k2,Elton John,I'm Still Standing,Too Low For Zero,"['glam rock', 'mellow gold', 'piano rock']",1983-05-30,86,84,10633547,183440,0.904,6,-6.863,0.179,0.356,0.121,0.14,0.772,176.808,183440,4
1009,6nek1Nin9q48AVZcWs9e9D,Coldplay,Paradise,Mylo Xyloto,"['permanent wave', 'pop']",2011-10-24,89,83,40662660,278719,0.585,5,-6.761,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,278719,4
1010,0mUyMawtxj1CJ76kn9gIZK,Daniel Powter,Bad Day,Daniel Powter,"['canadian pop', 'neo mellow', 'pop rock']",2005-02-22,59,74,243185,233640,0.785,3,-4.013,0.0309,0.448,0.00336,0.151,0.52,140.046,233640,4
1011,7uEcCGtM1FBBGIhPozhJjv,The Monkees,Daydream Believer,"The Birds, The Bees, & The Monkees","['beatlesque', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'singer-songwriter', 'sunshine pop']",1968-04-22,63,68,1026182,179613,0.488,7,-10.304,0.0304,0.256,0.0,0.11,0.649,125.683,179613,4
1012,3YRCqOhFifThpSRFJ1VWFM,Guns N' Roses,November Rain,Use Your Illusion I,"['glam metal', 'hard rock', 'rock']",1991-09-17,80,80,26949975,536067,0.641,11,-9.316,0.0291,0.0163,0.22,0.112,0.226,79.759,536067,4
1013,1M4Ud66z18wuIq3oOxqVHa,girl in red,bad idea!,bad idea!,"['bedroom pop', 'indie pop', 'norwegian indie', 'pop']",2019-09-03,77,50,5634966,219638,0.806,1,-6.093,0.0481,0.03,0.0465,0.252,0.41,162.04,219638,4
1014,1ofhfV90EnYhEr7Un2fWiv,2Pac,Changes,Greatest Hits,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",1998-01-01,80,73,14196282,268827,0.665,7,-6.289,0.073,0.0453,0.0,0.224,0.331,111.113,268827,4
1015,0bVtevEgtDIeRjCJbK3Lmv,Guns N' Roses,Welcome To The Jungle,Appetite For Destruction,"['glam metal', 'hard rock', 'rock']",1987-07-21,80,79,26949975,272027,0.954,8,-8.069,0.0751,0.0235,0.403,0.298,0.331,123.453,272027,4
1017,0IUprcNjE2hDtlvY8rq2W9,Lovejoy,One Day,Are You Alright?,"['dream smp', 'indie pop']",2021-05-08,67,21,1209533,144616,0.737,10,-8.572,0.0349,0.00696,0.0,0.0519,0.761,183.333,144616,4
1018,1tdltVUBkiBCW1C3yB4zyD,The Beatles,Yellow Submarine,Yellow Submarine Songtrack,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",2014-01-01,84,61,24214139,159160,0.636,1,-7.055,0.0325,0.208,0.0,0.517,0.654,110.618,159160,4
1020,2DFi8rwHcVkTTgu7PULhtI,Saint Motel,My Type,My Type,"['la indie', 'modern alternative rock', 'modern rock', 'rock']",2014-06-17,64,67,613559,206394,0.897,10,-2.94,0.0462,0.0641,5.24e-05,0.0628,0.578,118.0,206394,4
1021,2igwFfvr1OAGX9SKDCPBwO,JAY-Z,Empire State Of Mind,The Blueprint 3,"['east coast hip hop', 'hip hop', 'rap']",2009-09-08,84,82,7853856,276920,0.956,11,-1.538,0.392,0.0295,0.0,0.46,0.811,173.585,276920,4
1023,4AewKenHXKBt643p473xCk,BØRNS,American Money,Dopamine,"['modern rock', 'pop']",2015-10-16,68,66,1109854,260987,0.867,6,-5.26,0.0813,0.0226,0.00347,0.116,0.326,134.984,260987,4
1024,2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,טונהפארק,"['israeli hip hop', 'israeli pop']",2017-09-07,59,54,246831,176440,0.689,1,-7.37,0.0719,0.781,3.9e-06,0.084,0.584,95.019,176440,4
1025,4JmmjsGmOED0sn0Le3r84u,Tuna,עולם משוגע,גם זה יעבור,"['israeli hip hop', 'israeli pop']",2015-08-06,59,53,246831,355484,0.633,1,-8.26,0.0965,0.363,0.00155,0.123,0.568,149.904,355484,4
1026,7vlw3ezpsoXCBONhNXLOcV,Tuna,גם זה יעבור,גם זה יעבור,"['israeli hip hop', 'israeli pop']",2015-08-06,59,49,246831,302939,0.62,11,-7.778,0.089,0.36,0.000106,0.1,0.411,156.178,302939,4
1027,20qLzpjVPA5FXRjggehwsR,Cookie Levanna,כמה הייתי רוצה,כוסות מפלסטיק,['israeli rock'],2015-01-01,35,0,12400,202140,0.565,6,-7.877,0.0421,0.112,1.93e-06,0.119,0.326,86.785,202140,4
1028,6CO5khmFusJlNi327ffuVp,Ravid Plotnik,מוזיקה טובה,בור ועם הארץ,"['israeli hip hop', 'israeli trap']",2013-05-13,56,0,239147,201173,0.559,7,-6.751,0.181,0.128,0.0,0.167,0.648,85.444,201173,4
1029,6PwjJ58I4t7Mae9xfZ9l9v,The Killers,Somebody Told Me,Hot Fuss,"['alternative rock', 'dance rock', 'permanent wave', 'rock']",2004,78,78,6786307,197200,0.97,10,-4.851,0.0836,9.04e-05,0.000674,0.101,0.689,138.081,197200,4
1030,49Q7YpC12D4WxtEKT5K44j,Rhymefest,Build Me Up (feat. O.D.B.),Blue Collar,"['alternative hip hop', 'chicago rap']",2006-07-10,34,32,13717,226747,0.832,7,-3.704,0.171,0.106,0.0,0.337,0.64,130.535,226747,4
1031,16GUMo6u3D2qo9a19AkYct,Billy Joel,Movin' Out (Anthony's Song),The Stranger (Legacy Edition),"['classic rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",1977,76,66,4802875,210760,0.88,2,-5.009,0.0326,0.465,1.63e-05,0.0591,0.895,133.898,210760,4
1032,1h2xVEoJORqrg71HocgqXd,Stevie Wonder,Superstition - Single Version,The Definitive Collection,"['adult standards', 'motown', 'quiet storm', 'soul']",2002-10-29,80,74,5913050,245493,0.634,8,-12.115,0.0725,0.038,0.0064,0.0385,0.872,100.499,245493,4
1033,5SkRLpaGtvYPhw02vZhQQ9,Kanye West,All Falls Down,The College Dropout,"['chicago rap', 'rap']",2004-02-10,91,79,18968872,223507,0.734,8,-4.832,0.484,0.149,0.0,0.139,0.434,91.03,223507,4
1034,3MrWxJaD2AT0W9DjWF64Vm,Dexys Midnight Runners,Come On Eileen,Too Rye Ay,"['new romantic', 'new wave', 'new wave pop']",1982-07-22,61,74,209885,287307,0.656,2,-7.049,0.0472,0.664,3.02e-06,0.259,0.782,106.61,287307,4
1035,3Xls4cNOwy01dtrNXb1inG,Cream,White Room,Wheels Of Fire,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'supergroup', 'symphonic rock']",1968-07-01,62,68,2060939,298333,0.576,0,-13.458,0.0304,0.191,0.00664,0.0365,0.457,109.827,298333,4
1036,0aym2LBJBk9DAYuHHutrIl,The Beatles,Hey Jude - Remastered 2015,1 (Remastered),"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",2000-11-13,84,73,24214139,425653,0.607,10,-7.7,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,425653,4
1037,0snQkGI5qnAmohLE7jTsTn,System Of A Down,Toxicity,Toxicity,"['alternative metal', 'nu metal', 'rap metal']",2001-09-04,79,81,8663310,218933,0.873,8,-4.151,0.0536,0.000264,0.00249,0.204,0.48,116.68,218933,3
1039,7lQWRAjyhTpCWFC0jmclT4,Coolio,Gangsta's Paradise,Gangsta's Paradise,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",1995-11-07,71,7,802827,240693,0.514,8,-10.05,0.0593,0.0655,0.0,0.398,0.387,79.974,240693,4
1041,5U8yCI4bgKk2qfGz2hJPU5,Jacob Tillberg,Caffeine Rush,Caffeine Rush,['gaming edm'],2016-02-16,50,44,46435,156085,0.847,1,-4.216,0.193,0.00393,0.635,0.148,0.322,104.995,156085,4
1042,6NbqTTmWNRiPGeOaLmgRmA,Cohen,חוזר,מה שאפשר עם מה שנשאר,"['israeli hip hop', 'israeli trap']",2021-07-29,38,24,7370,107304,0.529,2,-12.038,0.343,0.367,0.0,0.166,0.693,84.543,107304,4
1043,1yKu2MhpwzDXXH2tzG6xoa,Weezer,Beverly Hills,Make Believe,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']",2005-05-10,74,70,2959980,196093,0.823,5,-3.761,0.0726,0.0932,0.0,0.328,0.741,87.904,196093,4
1044,0gFYaybc4gOzplkux4iA8Z,American Authors,Hit It,"Oh, What A Life","['indie poptimism', 'modern rock', 'pop rock']",2014-01-01,66,54,1438624,207453,0.914,7,-3.661,0.0931,0.00226,0.0,0.513,0.75,120.07,207453,4
1045,5T8EDUDqKcs6OSOwEsfqG7,Queen,Don't Stop Me Now - Remastered 2011,Jazz (2011 Remaster),"['classic rock', 'glam rock', 'rock']",1978-11-10,86,82,44283711,209413,0.868,5,-5.276,0.17,0.0475,0.000176,0.776,0.609,156.295,209413,4
1046,77Kh98jRHI40rIAKnBs7cl,The Killers,Sam's Town,Sam's Town,"['alternative rock', 'dance rock', 'permanent wave', 'rock']",2006-09-27,78,54,6786307,246027,0.96,6,-4.596,0.0963,0.000217,0.00604,0.732,0.44,141.415,246027,4
1047,1huRm0I1QxVb1pJziyCSRh,BØRNS,Fool,Dopamine,"['modern rock', 'pop']",2015-10-16,68,46,1109854,218320,0.8,11,-4.58,0.0324,0.002,0.0405,0.0861,0.889,124.999,218320,4
1048,7x8dCjCr0x6x2lXKujYD34,Foo Fighters,The Pretender,"Echoes, Silence, Patience & Grace","['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",2007-09-25,78,78,10472786,269373,0.959,9,-4.04,0.0431,0.000917,0.0,0.028,0.365,172.984,269373,4
1049,6VoIBz0VhCyz7OdEoRYDiA,Weezer,Say It Ain't So,Weezer,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']",1994-05-10,74,75,2959980,258827,0.551,3,-7.136,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,258827,4
1050,57Xjny5yNzAcsxnusKmAfA,The Strokes,Reptilia,Room On Fire,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",2003-10-28,76,75,4687056,219827,0.649,9,-5.11,0.0336,0.000603,0.713,0.101,0.77,158.009,219827,4
1051,6Yu1OL8I0D4vjOzYdsXYGK,The Strokes,12:51,Room On Fire,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",2003-10-28,76,65,4687056,153133,0.889,4,-3.838,0.0379,0.312,0.8,0.558,0.592,145.056,153133,4
1052,1A5V1sxyCLpKJezp75tUXn,Semisonic,Closing Time,20th Century Masters: The Millennium Collection: Best Of Semisonic,"['alternative rock', 'neo mellow', 'pop rock']",2003-01-01,57,72,395752,274160,0.854,7,-5.454,0.0289,0.0204,1.21e-06,0.115,0.274,91.854,274160,4
1053,7zUf7gPC7vYpVuN9pNuXRj,Opeth,To Bid You Farewell,Morningrise,"['alternative metal', 'metal', 'progressive death metal', 'progressive metal', 'swedish metal', 'swedish progressive metal']",1996-06-24,58,50,790429,654413,0.314,2,-11.956,0.0298,0.45,0.445,0.15,0.193,75.148,654413,4
1054,0NZgs73xRPxx48WzbVTcB8,Cohen,כוכב אחד,מה שאפשר עם מה שנשאר,"['israeli hip hop', 'israeli trap']",2021-07-29,38,26,7370,205851,0.539,0,-7.889,0.0255,0.109,9.56e-06,0.104,0.722,94.011,205851,4
1055,5ruzrDWcT0vuJIOMW7gMnW,The Strokes,The Adults Are Talking,The New Abnormal,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",2020-04-10,76,78,4687056,309053,0.749,5,-5.67,0.0475,0.0113,0.106,0.314,0.649,164.959,309053,4
1056,5RnhWaP5VD3eJN3J0chPmh,Tuna,בסיבוב,טונהפארק,"['israeli hip hop', 'israeli pop']",2017-09-07,59,51,246831,313253,0.81,11,-6.819,0.0486,0.0997,1.91e-06,0.12,0.665,94.009,313253,4
1057,003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Hot Fuss,"['alternative rock', 'dance rock', 'permanent wave', 'rock']",2004,78,85,6786307,222973,0.911,1,-5.23,0.0747,0.00121,0.0,0.0995,0.236,148.033,222973,4
1058,3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Hozier,"['irish singer-songwriter', 'pop']",2014-07-20,78,83,5327347,241688,0.664,4,-5.303,0.0464,0.634,0.0,0.116,0.437,128.945,241688,4
1059,4fzsfWzRhPawzqhX8Qt9F3,Kanye West,Stronger,Graduation,"['chicago rap', 'rap']",2007-09-11,91,9,18968872,311867,0.717,10,-7.858,0.153,0.00564,0.0,0.408,0.49,103.992,311867,4
1060,3l9CW99AHtExIRV4hW2N5m,Paramore,Misery Business,Riot!,"['candy pop', 'pixie', 'pop emo', 'pop punk']",2007-06-11,79,74,7386328,211520,0.906,1,-3.677,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,211520,4
1061,0BgbobvykXxEvxo2HhCuvM,Jack Johnson,Banana Pancakes,In Between Dreams,['neo mellow'],2005-01-01,76,69,3525860,191907,0.373,7,-8.017,0.116,0.602,1.7e-05,0.0931,0.632,114.548,191907,4
1062,26CCPKPZQGVYSXLJVDgCEo,Ethan Fields,Cooler Than Me,Cooler Than Me,[],2020-08-15,45,61,23421,155294,0.849,5,-4.614,0.0595,0.00218,0.0,0.389,0.626,136.021,155294,4
1063,6L89mwZXSOwYl76YXfX13s,Green Day,Basket Case,Dookie,"['permanent wave', 'punk']",1994-02-01,80,80,13640691,181533,0.943,3,-3.205,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,181533,4
1064,0zMAvsQmaQ4DGsmXtKixpn,Mother Mother,Burning Pile,O My Heart,"['indie pop', 'vancouver indie']",2008-09-23,74,75,3166627,262173,0.755,5,-3.724,0.0383,0.0633,0.00103,0.107,0.165,140.099,262173,4
1065,2ACs0dJwkSsvNZvEbvFurK,The Brobecks,Better Than Me,Violent Things,"['piano rock', 'slc indie']",2009-04-25,52,65,130702,267467,0.665,7,-7.386,0.0428,0.00461,0.000118,0.0575,0.431,169.981,267467,4
1066,2SNNaaYyR08Lgijsxcrs7O,Guy Mazig,עושה קסמים ורוקנרול,השחור החדש,"['classic israeli pop', 'israeli hip hop']",2015-12-23,44,40,43996,268240,0.627,7,-5.157,0.0541,0.0376,0.0,0.0627,0.838,90.01,268240,4
1067,4bRmijiqGQQ9ean2MUPaS8,Guy Mazig,לבד במדבר,השחור החדש,"['classic israeli pop', 'israeli hip hop']",2015-12-23,44,45,43996,235023,0.803,11,-5.29,0.0886,0.00418,0.0,0.0887,0.774,165.913,235023,4
1068,0tFpgObKdUnoV8r5InU9HC,Tuna,דברים הולכים להשתנות,טונהפארק,"['israeli hip hop', 'israeli pop']",2017-09-07,59,37,246831,325347,0.65,9,-6.824,0.0795,0.232,1.81e-06,0.271,0.705,91.961,325347,4
1069,1h0Vy4SF5pgQP5JLqkSZhU,Jimmy and the Pips,Girl You Really Got Me Going,Girl You Really Got Me Going,[],2014-10-29,31,48,388,135120,0.884,2,-4.366,0.0293,0.0568,3.62e-06,0.0761,0.935,137.857,135120,4
1070,6EnBcUZMs1CZz3gkLLHAjg,Kasabian,stevie,48:13,"['alternative rock', 'britpop', 'garage rock', 'indie rock', 'leicester indie', 'modern rock', 'rock']",2014-10-07,63,33,1677248,284587,0.855,7,-4.944,0.0406,0.033,0.000138,0.0751,0.409,131.99,284587,4
1071,4QkvD53COA5qLA7rQ1Pa7D,The Human Beinz,Nobody But Me,Nobody But Me,"['bubblegum pop', 'classic garage rock', 'freakbeat', 'psychedelic rock']",1968-01-01,41,56,14837,140440,0.75,2,-8.913,0.0466,0.0731,0.0,0.121,0.407,75.82,140440,4
1072,1170VohRSx6GwE6QDCHPPH,The Backseat Lovers,Kilby Girl,When We Were Friends,"['modern rock', 'slc indie']",2019-01-27,69,76,369042,282206,0.444,1,-9.973,0.0417,0.0578,0.0352,0.113,0.225,162.279,282206,4
1073,305WCRhhS10XUcH6AEwZk6,Jet,Are You Gonna Be My Girl,Get Born,"['alternative rock', 'modern rock', 'rock']",2003-09-15,62,75,522644,213800,0.953,2,-3.435,0.0855,0.00148,0.000582,0.152,0.537,105.046,213800,4
1075,1B75hgRqe7A4fwee3g3Wmu,MC Hammer,U Can't Touch This,Please Hammer Don't Hurt 'Em,"['hip hop', 'hip house', 'rap']",1990-02-20,58,73,545663,257360,0.517,11,-13.222,0.0875,0.00456,0.000339,0.0864,0.866,133.148,257360,4
1076,5qqabIl2vWzo9ApSC317sa,Oasis,Wonderwall - Remastered,(What's The Story) Morning Glory? [Remastered],"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'pop rock', 'rock']",1995-10-02,77,78,8072268,258773,0.896,2,-4.066,0.0407,0.000452,0.0,0.194,0.469,174.302,258773,4
1077,3UmaczJpikHgJFyBTAJVoz,Eminem,Stan,The Marshall Mathers LP,"['detroit hip hop', 'hip hop', 'rap']",2000-05-23,92,85,63507328,404107,0.768,6,-4.325,0.238,0.0371,2.34e-06,0.518,0.507,80.063,404107,4
1078,56VrmA1NTA8PE2zVzT1Ha0,Mercedes Band,חגים,תביאו בירות,['israeli rock'],2009-03-31,45,44,86776,186413,0.859,2,-4.263,0.0474,0.0027,0.0,0.0406,0.552,123.999,186413,4
1079,5AEOqLsRJFAoSS4ay4Jzao,Nirvana,Come As You Are - Remastered,Nevermind (30th Anniversary Super Deluxe),"['grunge', 'permanent wave', 'rock']",1991-09-24,82,52,16530033,218920,0.874,4,-4.7,0.0396,0.000229,0.00638,0.0988,0.406,120.082,218920,4
1080,4TC0dnB5DxvoKcsalffFZe,Arctic Monkeys,Bigger Boys and Stolen Sweethearts,I Bet You Look Good On The Dancefloor,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",2005-10-17,88,62,17572820,180640,0.587,9,-7.323,0.0324,0.00518,0.0,0.0892,0.605,131.774,180640,4
1081,4pbG9SUmWIvsROVLF0zF9s,The Beatles,I Want To Hold Your Hand - Remastered 2015,1 (Remastered),"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",2000-11-13,84,72,24214139,145747,0.715,7,-5.549,0.0476,0.386,0.0,0.311,0.866,130.726,145747,4
1082,0MsrWnxQZxPAcov7c74sSo,Green Day,Holiday / Boulevard of Broken Dreams,American Idiot,"['permanent wave', 'punk']",2004-09-21,80,70,13640691,493400,0.827,8,-3.451,0.0362,0.000659,2.55e-06,0.301,0.45,167.086,493400,4
1083,60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,Hybrid Theory (Bonus Edition),"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",2000-10-24,84,85,22298874,216880,0.864,3,-5.87,0.0584,0.00958,0.0,0.209,0.4,105.143,216880,4
1084,7MJQ9Nfxzh8LPZ9e9u68Fq,Eminem,Lose Yourself,SHADYXV,"['detroit hip hop', 'hip hop', 'rap']",2014-11-24,92,74,63507328,320627,0.735,2,-4.545,0.267,0.00922,0.00072,0.365,0.059,171.403,320627,4
1085,5GKekzF1YcR2DQd9c3DI8y,TV Girl,Cigarettes out the Window,Who Really Cares,['indie pop'],2016-02-25,75,15,1465881,198961,0.659,0,-5.669,0.0337,0.12,0.0,0.17,0.594,113.551,198961,4
1086,69UqtTHfUKAJweQwEStRzC,Cigarettes After Sex,Sunsetz,Cigarettes After Sex,"['ambient pop', 'dream pop', 'el paso indie', 'pop', 'shoegaze']",2017-06-09,82,78,5753126,214680,0.477,9,-9.381,0.029,0.0542,0.798,0.0975,0.141,75.302,214680,4
1087,5TxRUOsGeWeRl3xOML59Ai,"Tyler, The Creator",ARE WE STILL FRIENDS?,IGOR,"['hip hop', 'rap']",2019-05-17,85,80,10144581,265480,0.497,10,-8.025,0.0371,0.128,2.39e-06,0.111,0.313,187.308,265480,3
1088,6EThJr4Dq1Y93JspecGU2F,Cage The Elephant,Cigarette Daydreams,Melophobia,"['modern rock', 'punk blues', 'rock']",2013-10-04,74,0,3088271,208766,0.668,2,-3.442,0.0259,0.0822,0.0,0.0815,0.299,113.945,208766,4
1089,0Qr61NXlyAeQaADO5xn3rI,Cigarettes After Sex,Cry,Cry,"['ambient pop', 'dream pop', 'el paso indie', 'pop', 'shoegaze']",2019-10-25,82,77,5753126,256800,0.399,7,-10.456,0.0275,0.763,0.654,0.112,0.161,142.823,256800,4
1090,3cjvqsvvU80g7WJPMVh8iq,Grimes,Genesis,Visions,"['art pop', 'canadian electropop', 'dance pop', 'grave wave', 'indietronica', 'metropopolis', 'pop']",2012-02-21,70,69,1861042,255320,0.677,10,-6.745,0.034,0.0764,0.0698,0.241,0.233,166.04,255320,4
1091,7LX4aXtvImhdgUHQBlo8Kp,Cigarettes After Sex,K.,Cigarettes After Sex,"['ambient pop', 'dream pop', 'el paso indie', 'pop', 'shoegaze']",2017-06-09,82,77,5753126,319560,0.404,3,-10.26,0.027,0.146,0.819,0.141,0.313,94.113,319560,4
1092,3AVrVz5rK8Hrqo9YGiVGN5,Cigarettes After Sex,Apocalypse,Cigarettes After Sex,"['ambient pop', 'dream pop', 'el paso indie', 'pop', 'shoegaze']",2017-06-09,82,83,5753126,290147,0.467,5,-9.018,0.0274,0.0194,0.46,0.109,0.174,94.473,290147,4
1093,1HVrRO2uuCl3PslkOKEdjE,Kailee Morgue,Black Sheep,Black Sheep,"['alt z', 'dark pop', 'electropop', 'indie pop', 'indie poptimism', 'pop', 'social media pop']",2019-08-09,54,56,351500,183920,0.493,4,-7.21,0.0313,0.0338,0.0255,0.114,0.474,123.924,183920,4
1094,24G1PXBWoRgV0wDXZKwxzz,Steve Lacy,N Side,Apollo XXI,['afrofuturism'],2019-05-24,85,52,2694509,224444,0.536,2,-6.288,0.0435,0.072,0.000259,0.208,0.89,119.956,224444,4
1095,6Ab81Bs9fcOwaTYuBsUUpI,The Game,Eazy,Eazy,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",2022-01-15,74,64,4336777,234288,0.551,1,-6.987,0.47,0.167,0.0,0.197,0.305,82.393,234288,4
